                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.3586,                  3.872,                 4.2184,                0.00125,                0.09741,                0.00096,                 0.0003,                 3.0753,                 4.5977,                 4.1914,             0.00046798,             0.00046798,             0.00046798
